# onion skin A3e paint log
# comp	1920	1080
# stale_ms	100.0
t_ms	src_t_ms	tx	ty	sx	have_stale	stale_t_ms	stale_tx	stale_ty	paint_ms
50149.650	50140.746	92.00	37.00	0.437500	1	50040.698	100.00	23.00	1.9187
50181.685	50157.727	98.00	51.00	0.437500	1	50073.913	92.00	23.00	1.4127
50213.657	50190.645	119.00	96.00	0.437500	1	50108.417	92.00	27.00	1.7074
50229.689	50207.323	135.00	121.00	0.437500	1	50124.548	92.00	30.00	1.5353
50261.767	50241.429	179.00	176.00	0.437500	1	50157.727	98.00	51.00	1.6055
50277.223	50257.561	202.00	198.00	0.437500	1	50174.211	108.00	73.00	2.0889
50303.915	50292.042	225.00	224.00	0.437500	1	50190.645	119.00	96.00	1.6868
50337.271	50324.088	230.00	234.00	0.437500	1	50224.553	156.00	150.00	1.8613
50353.889	50340.929	229.00	235.00	0.437500	1	50241.429	179.00	176.00	1.7084
50387.234	50375.498	211.00	238.00	0.437500	1	50274.317	217.00	215.00	1.6004
50405.625	50391.205	211.00	238.00	0.437500	1	50292.042	225.00	224.00	1.7307
50436.459	50424.526	139.00	220.00	0.437500	1	50324.088	230.00	234.00	1.7115
50467.587	50457.482	96.00	199.00	0.437500	1	50358.535	224.00	237.00	1.5034
50483.520	50474.321	73.00	182.00	0.437500	1	50375.498	211.00	238.00	1.4312
50515.787	50491.057	49.00	159.00	0.437500	1	50407.919	177.00	236.00	1.4533
50520.590	50507.727	40.00	146.00	0.437500	1	50407.919	177.00	236.00	1.7379
50553.974	50541.149	28.00	118.00	0.437500	1	50440.854	129.00	216.00	1.5900
50587.315	50574.224	28.00	108.00	0.437500	1	50474.321	73.00	182.00	1.7533
50603.935	50591.508	29.00	107.00	0.437500	1	50491.057	49.00	159.00	1.7458
50629.519	50607.874	30.00	108.00	0.437500	1	50524.328	31.00	128.00	1.6139
50645.423	50624.711	34.00	110.00	0.437500	1	50541.149	28.00	118.00	1.7183
50676.896	50657.906	51.00	131.00	0.437500	1	50574.224	28.00	108.00	1.6466
50708.882	50690.585	72.00	170.00	0.437500	1	50607.874	30.00	108.00	2.3180
50724.961	50707.106	83.00	184.00	0.437500	1	50624.711	34.00	110.00	1.6003
50757.702	50740.656	101.00	193.00	0.437500	1	50641.327	43.00	120.00	1.7102
50770.528	50757.481	108.00	193.00	0.437500	1	50657.906	51.00	131.00	2.0909
50803.992	50791.118	125.00	167.00	0.441146	1	50690.585	72.00	170.00	1.8837
50836.848	50825.250	154.00	121.00	0.437500	1	50723.843	93.00	191.00	1.8417
50853.058	50840.498	164.00	102.00	0.437500	1	50740.656	101.00	193.00	1.6650
50885.701	50873.800	196.00	51.00	0.437500	1	50773.954	117.00	185.00	1.4818
50901.592	50891.094	209.00	39.00	0.437500	1	50791.118	125.00	167.00	1.5917
50933.546	50923.855	227.00	31.00	0.437500	1	50825.250	154.00	121.00	1.4538
50965.608	50940.591	233.00	31.00	0.437500	1	50856.900	183.00	68.00	1.7865
50981.435	50958.133	243.00	42.00	0.437500	1	50873.800	196.00	51.00	1.6787
51012.810	50991.976	269.00	93.00	0.437500	1	50907.767	219.00	33.00	1.8808
51029.558	51007.764	293.00	139.00	0.437500	1	50923.855	227.00	31.00	1.4982
51053.884	51041.243	330.00	196.00	0.437500	1	50940.591	233.00	31.00	2.0602
51087.261	51074.432	352.00	218.00	0.437500	1	50975.775	255.00	65.00	1.6522
51103.827	51091.176	360.00	219.00	0.437500	1	50991.976	269.00	93.00	1.6340
51137.290	51124.360	375.00	208.00	0.437500	1	51024.548	307.00	168.00	1.9000
51153.868	51140.779	375.00	208.00	0.437500	1	51041.243	330.00	196.00	1.7289
51187.272	51174.179	415.00	132.00	0.437500	1	51074.432	352.00	218.00	1.8220
51217.704	51190.682	421.00	120.00	0.437500	1	51107.449	360.00	219.00	1.5184
51224.358	51190.682	421.00	120.00	0.437500	1	51107.449	360.00	219.00	1.7779
51264.790	51240.916	447.00	76.00	0.437500	1	51157.264	393.00	168.00	1.5293
51270.514	51257.088	451.00	73.00	0.437500	1	51157.264	393.00	168.00	1.5285
51301.539	51290.740	455.00	74.00	0.437500	1	51190.682	421.00	120.00	1.6070
51333.284	51324.704	473.00	111.00	0.437500	1	51224.598	440.00	87.00	1.4364
51348.783	51324.704	473.00	111.00	0.437500	1	51240.916	447.00	76.00	1.5209
51381.627	51357.611	500.00	165.00	0.441146	1	51273.783	451.00	73.00	1.5067
51397.571	51374.188	518.00	182.00	0.437500	1	51290.740	455.00	74.00	1.9542
51429.627	51407.806	540.00	196.00	0.437500	1	51324.704	473.00	111.00	1.6174
51461.550	51440.835	551.00	191.00	0.437500	1	51357.611	500.00	165.00	1.6553
51477.391	51457.524	559.00	179.00	0.437500	1	51374.188	518.00	182.00	1.5763
51509.475	51490.363	582.00	142.00	0.437500	1	51407.806	540.00	196.00	1.7316
51520.482	51507.313	596.00	121.00	0.437500	1	51407.806	540.00	196.00	1.8839
51553.967	51540.622	620.00	87.00	0.437500	1	51440.835	551.00	191.00	1.8812
51589.692	51573.971	636.00	69.00	0.437500	1	51473.979	566.00	163.00	1.8011
51603.819	51590.992	639.00	67.00	0.437500	1	51490.363	582.00	142.00	1.7126
51637.198	51624.678	641.00	72.00	0.437500	1	51524.302	608.00	104.00	1.8003
51653.776	51640.783	644.00	81.00	0.437500	1	51540.622	620.00	87.00	1.8408
51685.064	51674.610	660.00	127.00	0.437500	1	51573.971	636.00	69.00	1.9359
51717.626	51708.110	673.00	163.00	0.441146	1	51608.204	640.00	68.00	1.5223
51732.968	51724.386	680.00	171.00	0.437500	1	51624.678	641.00	72.00	1.4436
51765.611	51740.569	683.00	174.00	0.437500	1	51657.496	650.00	100.00	2.1163
51770.583	51757.378	684.00	175.00	0.437500	1	51657.496	650.00	100.00	1.6788
51803.874	51791.164	688.00	170.00	0.437500	1	51691.173	669.00	150.00	1.7424
51837.253	51824.863	702.00	142.00	0.437500	1	51724.386	680.00	171.00	1.7338
51854.014	51841.596	711.00	124.00	0.437500	1	51740.569	683.00	174.00	1.8278
51890.437	51874.616	721.00	96.00	0.437500	1	51774.147	685.00	174.00	1.8268
51903.858	51890.819	725.00	86.00	0.437500	1	51791.164	688.00	170.00	1.8802
51936.561	51924.307	727.00	77.00	0.437500	1	51824.863	702.00	142.00	1.6576
51957.486	51940.245	727.00	77.00	0.437500	1	51841.596	711.00	124.00	1.8460
51972.977	51957.269	727.00	79.00	0.437500	1	51857.881	718.00	108.00	1.6680
52005.331	51991.908	726.00	87.00	0.437500	1	51890.819	725.00	86.00	1.8518
52020.789	52007.912	725.00	93.00	0.437500	1	51907.863	725.00	86.00	1.6185
52052.829	52040.303	720.00	129.00	0.437500	1	51940.245	727.00	77.00	1.8339
52084.915	52074.548	711.00	156.00	0.437500	1	51974.796	726.00	84.00	1.4700
52101.503	52090.490	704.00	161.00	0.441146	1	51991.908	726.00	87.00	1.4257
52133.440	52124.584	696.00	170.00	0.437500	1	52023.710	723.00	108.00	1.4477
52149.413	52140.575	691.00	170.00	0.437500	1	52040.303	720.00	129.00	1.4268
52180.928	52157.495	681.00	163.00	0.441146	1	52074.548	711.00	156.00	1.5937
52213.442	52190.842	658.00	129.00	0.437500	1	52108.082	699.00	168.00	1.6800
52228.922	52207.534	635.00	100.00	0.437500	1	52124.584	696.00	170.00	1.5744
52260.955	52241.386	584.00	45.00	0.437500	1	52157.495	681.00	163.00	1.5666
52270.620	52257.329	565.00	31.00	0.437500	1	52157.495	681.00	163.00	1.8954
52303.915	52291.353	540.00	19.00	0.437500	1	52190.842	658.00	129.00	1.8602
52337.284	52324.701	521.00	25.00	0.437500	1	52224.608	609.00	70.00	1.7642
52353.912	52342.020	502.00	41.00	0.437500	1	52241.386	584.00	45.00	1.9327
52387.279	52374.940	453.00	89.00	0.437500	1	52274.341	550.00	22.00	2.3828
52403.701	52390.991	453.00	89.00	0.437500	1	52291.353	540.00	19.00	1.7121
52433.677	52424.472	362.00	160.00	0.437500	1	52324.701	521.00	25.00	1.4244
52463.774	52440.806	351.00	165.00	0.441146	1	52358.669	478.00	65.00	2.1444
52479.935	52457.782	333.00	175.00	0.437500	1	52374.940	453.00	89.00	1.6869
52510.940	52491.901	306.00	178.00	0.437500	1	52407.634	398.00	137.00	2.2032
52520.406	52507.578	297.00	175.00	0.437500	1	52407.634	398.00	137.00	2.0411
52553.860	52540.795	280.00	142.00	0.437500	1	52440.806	351.00	165.00	1.7691
52587.280	52574.112	251.00	77.00	0.437500	1	52475.117	320.00	178.00	2.1935
52603.887	52590.883	237.00	51.00	0.437500	1	52491.901	306.00	178.00	1.6373
52629.567	52607.351	226.00	33.00	0.437500	1	52523.926	285.00	162.00	1.6893
52645.667	52623.682	216.00	22.00	0.437500	1	52540.795	280.00	142.00	1.5484
52676.768	52658.280	207.00	19.00	0.437500	1	52574.112	251.00	77.00	1.6363
52709.643	52690.912	195.00	36.00	0.437500	1	52607.351	226.00	33.00	1.6299
52724.786	52707.807	186.00	51.00	0.437500	1	52623.682	216.00	22.00	1.5846
52757.038	52740.878	149.00	105.00	0.437500	1	52640.688	210.00	19.00	1.8905
52770.531	52757.639	133.00	126.00	0.437500	1	52658.280	207.00	19.00	2.1766
52803.969	52791.247	113.00	148.00	0.437500	1	52690.912	195.00	36.00	1.6666
52837.254	52824.260	105.00	156.00	0.437500	1	52724.235	167.00	81.00	2.0351
52852.615	52841.237	103.00	155.00	0.437500	1	52740.878	149.00	105.00	1.5559
52884.827	52874.447	100.00	147.00	0.437500	1	52774.666	121.00	140.00	1.4462
52900.744	52890.460	98.00	142.00	0.437500	1	52791.247	113.00	148.00	1.4001
52932.909	52924.188	84.00	118.00	0.437500	1	52824.260	105.00	156.00	1.5593
52965.584	52940.986	79.00	112.00	0.437500	1	52858.280	102.00	152.00	1.8437
52981.554	52958.351	73.00	109.00	0.437500	1	52874.447	100.00	147.00	1.7098
53012.414	52991.007	67.00	110.00	0.437500	1	52907.518	91.00	128.00	1.6474
53027.584	53007.666	63.00	114.00	0.437500	1	52924.188	84.00	118.00	1.6651
53053.941	53040.665	51.00	138.00	0.437500	1	52940.986	79.00	112.00	2.4836
53087.211	53074.600	47.00	159.00	0.437500	1	52974.832	71.00	108.00	2.1003
53103.990	53090.899	46.00	168.00	0.441146	1	52991.007	67.00	110.00	1.5795
53137.212	53124.462	69.00	184.00	0.437500	1	53024.050	57.00	126.00	1.7067
53153.817	53140.887	91.00	190.00	0.437500	1	53040.665	51.00	138.00	1.7459
53184.995	53174.555	150.00	191.00	0.437500	1	53074.600	47.00	159.00	1.3949
53215.482	53191.262	189.00	191.00	0.437500	1	53107.503	57.00	177.00	1.5027
53231.504	53207.714	232.00	191.00	0.437500	1	53124.462	69.00	184.00	1.6486
53261.853	53241.281	304.00	191.00	0.437500	1	53157.594	116.00	191.00	1.5495
53270.537	53257.728	344.00	191.00	0.437500	1	53157.594	116.00	191.00	1.6306
53301.709	53291.018	377.00	191.00	0.437500	1	53191.262	189.00	191.00	1.4906
53333.587	53323.905	384.00	194.00	0.437500	1	53224.322	272.00	191.00	1.7837
53349.651	53340.713	385.00	195.00	0.437500	1	53241.281	304.00	191.00	1.6634
53380.713	53358.118	387.00	195.00	0.437500	1	53274.275	365.00	191.00	1.9746
53396.647	53375.168	387.00	195.00	0.437500	1	53291.018	377.00	191.00	1.8126
53429.667	53407.543	408.00	199.00	0.437500	1	53323.905	384.00	194.00	1.7751
53461.741	53424.326	415.00	200.00	0.437500	1	53358.118	387.00	195.00	1.6661
53477.763	53457.882	455.00	200.00	0.437500	1	53375.168	387.00	195.00	1.7289
53509.723	53491.423	490.00	200.00	0.437500	1	53407.543	408.00	199.00	1.6829
53520.590	53507.650	500.00	200.00	0.437500	1	53407.543	408.00	199.00	1.6260
53553.946	53541.160	511.00	200.00	0.437500	1	53424.326	415.00	200.00	1.7848
53587.292	53573.986	514.00	200.00	0.437500	1	53474.890	473.00	200.00	2.1071
53604.029	53590.297	514.00	200.00	0.437500	1	53491.423	490.00	200.00	2.2008
53634.622	53624.345	514.00	200.00	0.437500	1	53524.342	508.00	200.00	1.5503
53650.613	53640.550	514.00	200.00	0.437500	1	53541.160	511.00	200.00	1.4277
53681.301	53656.794	514.00	200.00	0.437500	1	53573.986	514.00	200.00	1.5852
53712.832	53691.526	513.00	197.00	0.437500	1	53607.433	514.00	200.00	1.5539
53728.885	53707.890	511.00	194.00	0.437500	1	53624.345	514.00	200.00	1.6749
53760.464	53740.981	505.00	187.00	0.437500	1	53656.794	514.00	200.00	1.5772
53775.632	53757.384	496.00	177.00	0.437500	1	53674.376	514.00	199.00	2.2485
53803.924	53791.196	474.00	151.00	0.437500	1	53691.526	513.00	197.00	1.9207
53837.168	53824.555	444.00	113.00	0.437500	1	53724.696	509.00	192.00	1.7522
53853.798	53840.956	434.00	99.00	0.437500	1	53740.981	505.00	187.00	2.0590
53885.539	53873.877	421.00	83.00	0.437500	1	53774.314	485.00	167.00	1.5109
53900.648	53891.065	420.00	81.00	0.437500	1	53791.196	474.00	151.00	1.7769
53932.820	53924.462	420.00	81.00	0.437500	1	53824.555	444.00	113.00	1.4980
53957.671	53940.959	418.00	87.00	0.437500	1	53857.544	434.00	99.00	2.0088
53973.764	53957.556	417.00	91.00	0.437500	1	53857.544	434.00	99.00	2.0657
54004.877	53991.233	412.00	104.00	0.437500	1	53891.065	420.00	81.00	1.7694
54020.756	54007.733	407.00	111.00	0.437500	1	53908.343	420.00	81.00	1.7076
54052.848	54040.686	396.00	116.00	0.437500	1	53940.959	418.00	87.00	1.5903
54084.973	54073.700	389.00	120.00	0.437500	1	53974.477	415.00	98.00	1.4862
54101.497	54090.086	389.00	120.00	0.437500	1	53991.233	412.00	104.00	1.4181
54133.581	54123.729	389.00	120.00	0.437500	1	54024.140	401.00	115.00	1.5849
54149.861	54140.429	389.00	120.00	0.437500	1	54040.686	396.00	116.00	1.4304
54180.269	54157.107	389.00	120.00	0.437500	1	54073.700	389.00	120.00	1.5453
54212.832	54190.134	389.00	120.00	0.437500	1	54106.975	389.00	120.00	1.6800
54228.804	54206.933	389.00	120.00	0.437500	1	54123.729	389.00	120.00	1.5025
54259.456	54240.217	389.00	120.00	0.437500	1	54157.107	389.00	120.00	1.6256
54276.709	54257.375	389.00	120.00	0.437500	1	54173.531	389.00	120.00	1.5764
54303.842	54290.348	389.00	120.00	0.437500	1	54190.134	389.00	120.00	1.5824
54337.198	54323.359	389.00	120.00	0.437500	1	54223.731	389.00	120.00	1.6663
54353.912	54340.007	389.00	120.00	0.437500	1	54240.217	389.00	120.00	1.6573
54387.281	54373.844	389.00	120.00	0.437500	1	54274.317	389.00	120.00	2.3375
54403.838	54391.647	389.00	120.00	0.437500	1	54290.348	389.00	120.00	1.6388
54437.260	54423.693	342.00	76.00	0.500000	1	54323.359	389.00	120.00	1.6896
54469.552	54457.440	296.00	33.00	0.562500	1	54356.772	389.00	120.00	1.4909
54484.971	54473.565	296.00	33.00	0.562500	1	54373.844	389.00	120.00	1.3899
54516.236	54506.621	296.00	33.00	0.562500	1	54408.131	342.00	76.00	1.3616
54520.541	54506.621	296.00	33.00	0.562500	1	54408.131	342.00	76.00	1.5810
54553.940	54540.022	296.00	33.00	0.562500	1	54440.571	342.00	76.00	1.7280
54587.166	54573.474	296.00	33.00	0.562500	1	54473.565	296.00	33.00	1.9000
54603.806	54590.055	296.00	33.00	0.562500	1	54489.904	296.00	33.00	1.4929
54629.445	54606.755	296.00	33.00	0.562500	1	54523.280	296.00	33.00	1.6425
54645.639	54623.761	296.00	33.00	0.562500	1	54540.022	296.00	33.00	1.6612
54677.239	54656.937	296.00	33.00	0.562500	1	54573.474	296.00	33.00	1.6444
54709.444	54689.952	296.00	33.00	0.562500	1	54606.755	296.00	33.00	1.6638
54724.838	54707.531	296.00	33.00	0.562500	1	54623.761	296.00	33.00	1.6004
54757.119	54740.185	342.00	76.00	0.500000	1	54656.937	296.00	33.00	2.1480
54770.665	54757.216	342.00	76.00	0.500000	1	54656.937	296.00	33.00	1.5798
54803.913	54790.133	342.00	76.00	0.500000	1	54689.952	296.00	33.00	1.7206
54837.215	54823.798	389.00	120.00	0.437500	1	54724.293	342.00	76.00	2.5597
54853.601	54840.069	389.00	120.00	0.437500	1	54740.185	342.00	76.00	2.1951
54885.442	54873.564	389.00	120.00	0.437500	1	54773.850	342.00	76.00	1.4042
54901.440	54890.206	389.00	120.00	0.437500	1	54790.133	342.00	76.00	1.4351
54933.646	54923.932	389.00	120.00	0.437500	1	54823.798	389.00	120.00	1.4645
54964.781	54939.736	389.00	120.00	0.437500	1	54856.799	389.00	120.00	1.4993
54981.389	54956.988	389.00	120.00	0.437500	1	54873.564	389.00	120.00	1.4283
55013.555	54990.083	429.00	158.00	0.382812	1	54907.580	389.00	120.00	1.5931
55020.501	55007.220	429.00	158.00	0.382812	1	54907.580	389.00	120.00	1.5537
55053.852	55040.446	429.00	158.00	0.382812	1	54939.736	389.00	120.00	1.5242
55087.190	55073.242	466.00	192.00	0.333333	1	54973.779	429.00	158.00	1.6971
55103.992	55089.980	466.00	192.00	0.333333	1	54990.083	429.00	158.00	1.6678
55137.356	55123.437	466.00	192.00	0.333333	1	55023.959	429.00	158.00	1.7859
55153.908	55139.972	466.00	192.00	0.333333	1	55040.446	429.00	158.00	1.5375
55185.131	55173.493	466.00	192.00	0.333333	1	55073.242	466.00	192.00	1.3653
55215.801	55206.761	466.00	192.00	0.333333	1	55106.800	466.00	192.00	1.4801
55230.754	55206.761	466.00	192.00	0.333333	1	55123.437	466.00	192.00	1.5034
55261.709	55240.358	466.00	192.00	0.333333	1	55156.809	466.00	192.00	1.5102
55270.576	55256.914	466.00	192.00	0.333333	1	55156.809	466.00	192.00	1.6382
55303.947	55290.511	466.00	192.00	0.333333	1	55190.058	466.00	192.00	1.5916
55333.498	55323.448	466.00	192.00	0.333333	1	55223.573	466.00	192.00	1.3971
55349.451	55340.537	466.00	192.00	0.333333	1	55240.358	466.00	192.00	1.3794
55381.097	55357.158	466.00	192.00	0.333333	1	55273.679	466.00	192.00	1.4451
55397.491	55373.512	466.00	192.00	0.333333	1	55290.511	466.00	192.00	1.6103
55430.205	55407.190	466.00	192.00	0.333333	1	55323.448	466.00	192.00	1.5466
55461.616	55440.770	466.00	192.00	0.333333	1	55357.158	466.00	192.00	1.5457
55477.414	55456.891	466.00	192.00	0.333333	1	55373.512	466.00	192.00	1.5882
55508.961	55490.267	466.00	192.00	0.333333	1	55407.190	466.00	192.00	1.9810
55520.553	55506.926	466.00	192.00	0.333333	1	55407.190	466.00	192.00	1.6447
55553.871	55540.255	466.00	192.00	0.333333	1	55440.770	466.00	192.00	1.9457
55587.179	55573.520	466.00	192.00	0.333333	1	55473.602	466.00	192.00	1.9920
55603.959	55590.344	466.00	192.00	0.333333	1	55490.267	466.00	192.00	1.6533
55636.869	55623.598	466.00	192.00	0.333333	1	55523.519	466.00	192.00	1.9222
55652.846	55640.038	466.00	192.00	0.333333	1	55540.255	466.00	192.00	1.6726
55685.381	55673.687	435.00	163.00	0.375000	1	55573.520	466.00	192.00	1.5710
55716.958	55706.731	435.00	163.00	0.375000	1	55606.935	466.00	192.00	1.4085
55726.711	55706.731	435.00	163.00	0.375000	1	55623.598	466.00	192.00	1.4651
55762.718	55740.445	466.00	192.00	0.333333	1	55657.147	466.00	192.00	1.5424
55770.468	55757.046	496.00	222.00	0.291146	1	55657.147	466.00	192.00	1.8454
55803.937	55790.179	496.00	222.00	0.291146	1	55689.763	435.00	163.00	1.7409
55837.212	55823.448	496.00	222.00	0.291146	1	55723.673	466.00	192.00	1.8536
55853.950	55840.106	496.00	222.00	0.291146	1	55740.445	466.00	192.00	1.7063
55887.276	55873.423	496.00	222.00	0.291146	1	55773.531	496.00	222.00	2.0468
55897.583	55873.423	496.00	222.00	0.291146	1	55790.179	496.00	222.00	1.5323
55934.600	55923.269	496.00	222.00	0.291146	1	55823.448	496.00	222.00	1.4001
55957.558	55940.511	496.00	222.00	0.291146	1	55856.727	496.00	222.00	1.8009
55981.247	55957.685	496.00	222.00	0.291146	1	55873.423	496.00	222.00	1.4445
56004.865	55990.314	496.00	222.00	0.291146	1	55890.022	496.00	222.00	1.4774
56020.584	56006.821	496.00	222.00	0.291146	1	55906.742	496.00	222.00	1.6292
56052.848	56040.566	496.00	222.00	0.291146	1	55940.511	496.00	222.00	1.9491
56085.000	56073.526	496.00	222.00	0.291146	1	55973.838	496.00	222.00	1.3657
56101.588	56090.214	496.00	222.00	0.291146	1	55990.314	496.00	222.00	1.3758
56133.592	56123.613	496.00	222.00	0.291146	1	56023.685	496.00	222.00	1.4003
56149.579	56140.118	496.00	222.00	0.291146	1	56040.566	496.00	222.00	1.3536
56176.732	56156.857	496.00	222.00	0.291146	1	56073.526	496.00	222.00	1.6141
56213.629	56191.249	496.00	222.00	0.291146	1	56106.926	496.00	222.00	1.5726
56224.136	56206.882	496.00	222.00	0.291146	1	56123.613	496.00	222.00	1.6572
56261.476	56240.421	496.00	222.00	0.291146	1	56156.857	496.00	222.00	1.7181
56270.667	56257.422	496.00	222.00	0.291146	1	56156.857	496.00	222.00	1.7998
56303.866	56290.788	490.00	222.00	0.291146	1	56191.249	496.00	222.00	1.6526
56337.381	56324.831	481.00	222.00	0.291146	1	56223.533	496.00	222.00	1.6929
56353.817	56341.266	475.00	222.00	0.291146	1	56240.421	496.00	222.00	1.6973
56387.254	56375.436	452.00	222.00	0.291146	1	56273.973	496.00	222.00	1.7003
56403.878	56391.542	440.00	222.00	0.291146	1	56290.788	490.00	222.00	2.2634
56436.339	56425.927	413.00	222.00	0.291146	1	56324.831	481.00	222.00	1.5227
56467.285	56458.891	377.00	222.00	0.291146	1	56358.860	466.00	222.00	1.3989
56479.455	56458.891	377.00	222.00	0.291146	1	56375.436	452.00	222.00	1.5330
56513.559	56492.257	338.00	222.00	0.291146	1	56409.439	428.00	222.00	1.6923
56520.535	56508.360	318.00	222.00	0.291146	1	56409.439	428.00	222.00	1.8676
56562.502	56524.999	299.00	222.00	0.291146	1	56458.891	377.00	222.00	1.6066
56587.277	56524.999	299.00	222.00	0.291146	1	56475.167	359.00	222.00	1.8100
56603.877	56524.999	299.00	222.00	0.291146	1	56492.257	338.00	222.00	1.8769
56629.676	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.4805
56644.821	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5447
56677.051	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5840
56709.568	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	2.2788
56724.678	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.6902
56757.559	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.7617
56774.386	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.8120
56803.953	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.7463
56837.254	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.8547
56852.873	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	2.0089
56885.576	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.8817
56900.745	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.9274
56933.564	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5172
56964.923	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5260
56981.609	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5240
57013.416	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.6289
57029.533	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.5691
57060.881	56524.999	299.00	222.00	0.291146	1	56524.999	299.00	222.00	1.6540
57087.265	57074.476	294.00	96.00	0.291146	1	56524.999	299.00	222.00	1.6348
57103.852	57090.961	314.00	95.00	0.291146	1	56524.999	299.00	222.00	1.6891
57137.245	57125.843	369.00	95.00	0.291146	1	56524.999	299.00	222.00	1.5934
57154.046	57142.381	396.00	95.00	0.291146	1	56524.999	299.00	222.00	1.8970
57186.278	57173.981	460.00	95.00	0.291146	1	57074.476	294.00	96.00	1.5510
57217.673	57208.329	517.00	95.00	0.291146	1	57108.094	339.00	95.00	1.5150
57232.849	57223.740	542.00	95.00	0.291146	1	57125.843	369.00	95.00	1.5264
57262.625	57223.740	542.00	95.00	0.291146	1	57158.098	428.00	95.00	1.9415
57277.646	57257.367	596.00	95.00	0.291146	1	57173.981	460.00	95.00	1.6213
57303.891	57290.878	647.00	96.00	0.291146	1	57191.644	490.00	95.00	1.7554
57332.696	57325.043	694.00	106.00	0.291146	1	57223.740	542.00	95.00	1.4968
57348.742	57325.043	694.00	106.00	0.291146	1	57223.740	542.00	95.00	1.6223
57382.136	57357.599	730.00	118.00	0.291146	1	57274.083	622.00	95.00	1.4916
57397.587	57374.180	742.00	124.00	0.291146	1	57290.878	647.00	96.00	1.6948
57429.852	57407.791	759.00	133.00	0.291146	1	57325.043	694.00	106.00	1.4838
57460.683	57441.624	767.00	138.00	0.291146	1	57357.599	730.00	118.00	2.1107
57476.807	57458.384	771.00	140.00	0.291146	1	57374.180	742.00	124.00	1.5912
57508.929	57490.777	776.00	144.00	0.291146	1	57407.791	759.00	133.00	1.6787
57520.635	57507.688	779.00	145.00	0.291146	1	57407.791	759.00	133.00	1.8095
57553.852	57541.440	784.00	149.00	0.291146	1	57441.624	767.00	138.00	1.7503
57587.233	57574.285	793.00	156.00	0.291146	1	57474.755	774.00	142.00	2.4602
57603.985	57590.851	798.00	159.00	0.291146	1	57490.777	776.00	144.00	1.7981
57637.254	57624.359	804.00	166.00	0.291146	1	57524.707	781.00	147.00	1.7068
57653.734	57641.055	806.00	168.00	0.291146	1	57541.440	784.00	149.00	1.8120
57685.598	57673.845	807.00	172.00	0.291146	1	57574.285	793.00	156.00	1.6173
57716.984	57708.439	807.00	179.00	0.291146	1	57607.600	802.00	163.00	1.9163
57732.763	57724.656	807.00	185.00	0.291146	1	57624.359	804.00	166.00	1.4522
57763.863	57740.838	807.00	193.00	0.291146	1	57657.342	806.00	170.00	2.1097
57770.493	57757.709	805.00	201.00	0.291146	1	57657.342	806.00	170.00	1.8505
57811.484	57790.947	797.00	227.00	0.291146	1	57708.439	807.00	179.00	1.9979
57837.182	57824.481	786.00	252.00	0.291146	1	57724.656	807.00	185.00	1.7260
57853.861	57841.286	781.00	262.00	0.291146	1	57740.838	807.00	193.00	2.0258
57887.254	57875.359	765.00	282.00	0.291146	1	57774.625	801.00	213.00	2.0180
57906.439	57891.402	757.00	291.00	0.291146	1	57790.947	797.00	227.00	1.6772
57937.357	57925.500	739.00	306.00	0.291146	1	57824.481	786.00	252.00	1.6989
57957.585	57942.007	726.00	314.00	0.291146	1	57841.286	781.00	262.00	2.2642
57973.544	57958.185	713.00	321.00	0.291146	1	57857.978	773.00	272.00	2.2745
58004.975	57991.144	682.00	333.00	0.291146	1	57891.402	757.00	291.00	1.5219
58020.530	58007.454	664.00	337.00	0.291146	1	57907.355	749.00	299.00	1.7127
58052.974	58040.923	630.00	343.00	0.291146	1	57942.007	726.00	314.00	1.5070
58085.446	58073.984	594.00	343.00	0.291146	1	57975.213	698.00	327.00	1.4574
58100.916	58090.677	574.00	343.00	0.291146	1	57991.144	682.00	333.00	1.4283
58132.990	58124.288	528.00	343.00	0.291146	1	58024.121	648.00	340.00	1.4507
58149.536	58124.288	528.00	343.00	0.291146	1	58040.923	630.00	343.00	1.4651
58182.109	58158.437	484.00	343.00	0.291146	1	58073.984	594.00	343.00	1.4891
58213.603	58191.131	433.00	343.00	0.291146	1	58107.562	552.00	343.00	2.0200
